name;year;kilom;fuel;trans;owner;mileage;engine;power;seats;pricedol
Tata Indigo CS eGVX;2015.0;103000.0;Petrol;Manual;First;15.64;1193.0;64.08;5.0;0.0
Tata Zest Revotron 1,2T XM;2014.0;36000.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2T XMS;2014.0;23500.0;Petrol;Manual;Second;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2 XT;2014.0;40000.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2T XM;2016.0;43706.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2T XMS;2015.0;40000.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Bolt Revotron XT;2016.0;10000.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2T XE;2017.0;100000.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2T XE;2017.0;70000.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2T XE;2017.0;47000.0;Petrol;Manual;Second;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2T XM;2015.0;39208.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2T XM;2017.0;48198.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2T XE;2017.0;65000.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2 XT;2015.0;7445.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Zest Revotron 1,2 XT;2015.0;27000.0;Petrol;Manual;First;17.57;1193.0;88.7;5.0;0.0
Tata Indigo CS Emax CNG GLX;2014.0;41000.0;CNG;Manual;First;24.6;1193.0;55.23;5.0;0.0
Tata Indigo CS Emax CNG GLX;2015.0;75000.0;CNG;Manual;First;24.6;1193.0;55.23;5.0;0.0
Ford Freestyle Titanium Petrol;2007.0;1261.0;Petrol;Manual;First;19.0;1194.0;94.68;5.0;0.0
Ford Freestyle Titanium Plus Petrol;2018.0;1001.0;Petrol;Manual;First;19.0;1194.0;94.68;5.0;0.0
Ford Freestyle Titanium Plus Petrol;2018.0;8896.0;Petrol;Manual;First;19.0;1194.0;94.68;5.0;0.0
Maruti Eeco 5 STR With AC Plus HTR CNG;2013.0;52000.0;CNG;Manual;Second;15.1;1196.0;73.0;5.0;0.0
Maruti Eeco 5 Seater AC;2017.0;38053.0;Petrol;Manual;First;15.1;1196.0;73.0;5.0;0.0
Maruti Eeco 5 STR With AC Plus HTR CNG;2018.0;43912.0;CNG;Manual;First;15.1;1196.0;73.0;5.0;0.0
Maruti Eeco Smiles 5 Seater AC;2017.0;22874.0;Petrol;Manual;First;15.1;1196.0;73.0;5.0;0.0
Maruti Eeco 5 STR With AC Plus HTR CNG;2018.0;20000.0;CNG;Manual;First;15.1;1196.0;73.0;5.0;0.0
Maruti Eeco 5 STR With AC Plus HTR CNG;2017.0;31841.0;CNG;Manual;First;15.1;1196.0;73.0;5.0;0.0
Maruti Eeco 5 STR With AC Plus HTR CNG;2019.0;21112.0;CNG;Manual;First;15.1;1196.0;73.0;5.0;0.0
Ford Figo Petrol ZXI;2010.0;114703.0;Petrol;Manual;First;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol ZXI;2011.0;32000.0;Petrol;Manual;Second;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol Titanium;2010.0;59196.0;Petrol;Manual;Second;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol ZXI;2010.0;102016.0;Petrol;Manual;First;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol ZXI;2012.0;23152.0;Petrol;Manual;First;15.6;1196.0;70.02;5.0;0.0
Ford Figo Petrol ZXI;2010.0;69009.0;Petrol;Manual;Second;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol Titanium;2011.0;65000.0;Petrol;Manual;First;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol Titanium;2010.0;42000.0;Petrol;Manual;First;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol LXI;2010.0;51192.0;Petrol;Manual;First;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol EXI;2010.0;78400.0;Petrol;Manual;Second;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol ZXI;2011.0;68465.0;Petrol;Manual;First;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol ZXI;2014.0;21727.0;Petrol;Manual;First;15.6;1196.0;70.02;5.0;0.0
Ford Figo Petrol ZXI;2011.0;51928.0;Petrol;Manual;First;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol ZXI;2011.0;51593.0;Petrol;Manual;Second;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol ZXI;2013.0;38000.0;Petrol;Manual;First;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol ZXI;2012.0;75464.0;Petrol;Manual;First;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol Titanium;2015.0;21400.0;Petrol;Manual;First;15.6;1196.0;70.0;5.0;0.0
Ford Figo Petrol EXI;2013.0;60328.0;Petrol;Manual;First;15.6;1196.0;70.0;5.0;0.0
Ford Figo 2015-2019 1,2P Sports Edition MT;2019.0;1000.0;Petrol;Manual;First;18.12;1196.0;86.8;5.0;0.0
Ford Figo Aspire 1,2 Ti-VCT Ambiente;2015.0;32200.0;Petrol;Manual;Second;18.16;1196.0;86.8;5.0;0.0
Ford Figo Aspire 1,2 Ti-VCT Ambiente;2016.0;29875.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Ford Figo Aspire 1,2 Ti-VCT Trend;2016.0;18000.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Ford Figo 2015-2019 1,2P Trend MT;2017.0;39419.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Ford Figo 1,2P Titanium MT;2016.0;54000.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Ford Figo 2015-2019 1,2P Titanium MT;2017.0;23977.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Ford Figo 2015-2019 1,2P Titanium MT;2017.0;30933.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Ford Figo 2015-2019 1,2P Titanium Opt MT;2017.0;21740.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Ford Figo Aspire 1,2 Ti-VCT Titanium;2018.0;32709.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Ford Figo 2015-2019 1,2P Titanium Opt MT;2017.0;25095.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Ford Figo Aspire 1,2 Ti-VCT Trend;2017.0;28854.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Ford Figo Aspire 1,2 Ti-VCT Titanium;2018.0;24237.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Ford Figo 2015-2019 1,2P Titanium MT;2018.0;3678.0;Petrol;Manual;First;18.16;1196.0;86.8;5.0;0.0
Maruti Eeco CNG 5 Seater AC;2015.0;47001.0;CNG;Manual;First;20.0;1196.0;63.0;5.0;0.0
Maruti Swift LXi BSIV;2010.0;71000.0;Petrol;Manual;First;16.1;1197.0;85.0;5.0;0.0
Maruti Swift VXi BSIV;2012.0;61000.0;Petrol;Manual;First;16.1;1197.0;85.0;5.0;0.0
Maruti Swift VXi BSIV;2015.0;13769.0;Petrol;Manual;Second;16.1;1197.0;85.0;5.0;0.0
Maruti Swift VXi BSIV;2014.0;54000.0;Petrol;Manual;Second;16.1;1197.0;85.0;5.0;0.0
Maruti Swift VXi BSIV;2016.0;42000.0;Petrol;Manual;First;16.1;1197.0;85.0;5.0;0.0
Maruti Swift VXi BSIV;2017.0;12000.0;Petrol;Manual;First;16.1;1197.0;85.0;5.0;0.0
Maruti Swift VXi BSIV;2016.0;19148.0;Petrol;Manual;First;16.1;1197.0;85.0;5.0;0.0
Hyundai Xcent 1,2 Kappa AT S Option;2015.0;53000.0;Petrol;Automatic;Second;16.9;1197.0;81.86;5.0;0.0
Hyundai Xcent 1,2 Kappa AT S Option;2014.0;69000.0;Petrol;Automatic;First;16.9;1197.0;81.86;5.0;0.0
Hyundai Xcent 1,2 Kappa AT SX Option;2015.0;41000.0;Petrol;Automatic;First;16.9;1197.0;82.0;5.0;0.0
Hyundai Xcent 1,2 Kappa AT SX Option;2015.0;59800.0;Petrol;Automatic;First;16.9;1197.0;82.0;5.0;0.0
Hyundai Xcent 1,2 Kappa AT SX Option;2016.0;45560.0;Petrol;Automatic;First;16.9;1197.0;82.0;5.0;0.0
Volkswagen Vento TSI;2014.0;28000.0;Petrol;Automatic;First;16.93;1197.0;103.6;5.0;0.0
Volkswagen Vento 1,2 TSI Highline AT;2016.0;55001.0;Petrol;Automatic;Second;16.93;1197.0;103.2;5.0;0.0
Hyundai i10 Sportz 1,2 AT;2010.0;57000.0;Petrol;Automatic;Second;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz AT;2012.0;62282.0;Petrol;Automatic;First;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz AT;2009.0;37000.0;Petrol;Automatic;Third;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz AT;2009.0;60510.0;Petrol;Automatic;Second;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz 1,2 AT;2011.0;70816.0;Petrol;Automatic;First;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz AT;2012.0;37229.0;Petrol;Automatic;First;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Asta AT;2011.0;64984.0;Petrol;Automatic;First;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz 1,2 AT;2012.0;45178.0;Petrol;Automatic;First;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz AT;2012.0;58000.0;Petrol;Automatic;First;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz 1,2 AT;2013.0;54534.0;Petrol;Automatic;First;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz AT;2011.0;32824.0;Petrol;Automatic;First;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz 1,2 AT;2013.0;15200.0;Petrol;Automatic;Second;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz AT;2013.0;21000.0;Petrol;Automatic;First;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz AT;2014.0;61517.0;Petrol;Automatic;First;16.95;1197.0;78.9;5.0;0.0
Hyundai i10 Sportz AT;2014.0;41016.0;Petrol;Automatic;Second;16.95;1197.0;78.9;5.0;0.0
Hyundai i20 Asta;2009.0;43000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 Sportz Option;2010.0;62489.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 Asta;2009.0;28000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 2015-2017 Asta;2009.0;66000.0;Petrol;Manual;Second;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 Sportz Petrol;2010.0;73000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 2015-2017 1,2 Asta;2010.0;72000.0;Petrol;Manual;Second;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2010.0;52000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 2015-2017 1,2 Asta with AVN;2010.0;50000.0;Petrol;Manual;Second;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2011.0;54000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz Option;2010.0;61000.0;Petrol;Manual;Fourth & Above;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz Option;2011.0;32200.0;Petrol;Manual;Second;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2011.0;72000.0;Petrol;Manual;Second;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2011.0;41980.0;Petrol;Manual;Second;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 Asta;2010.0;30754.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Era;2015.0;35000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 Sportz Petrol;2011.0;62020.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 Sportz Option;2013.0;48454.0;Petrol;Manual;Second;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2012.0;71172.0;Petrol;Manual;Third;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2010.0;85155.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Asta;2013.0;71000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 Sportz Option;2012.0;50000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2012.0;58000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 Asta;2009.0;64000.0;Petrol;Manual;Second;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 Asta;2011.0;24000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2012.0;52237.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Asta;2011.0;47000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Asta;2014.0;41681.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz Option;2014.0;55804.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2013.0;40000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2015.0;42000.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2016.0;19008.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 Sportz Option;2014.0;17858.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 Asta (o);2014.0;42365.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz;2015.0;29634.0;Petrol;Manual;Second;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Sportz Option;2016.0;69681.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Asta with AVN;2015.0;20045.0;Petrol;Manual;First;17.0;1197.0;80.0;5.0;0.0
Maruti Ritz AT;2012.0;57788.0;Petrol;Automatic;First;17.16;1197.0;85.8;5.0;0.0
Hyundai i20 Active 1,2 S;2015.0;12000.0;Petrol;Manual;First;17.19;1197.0;81.86;5.0;0.0
Hyundai i20 Active SX Petrol;2017.0;40250.0;Petrol;Manual;First;17.19;1197.0;81.86;5.0;0.0
Hyundai i20 Active 1,2 SX Dual Tone;2016.0;6000.0;Petrol;Manual;First;17.19;1197.0;81.86;5.0;0.0
Hyundai i20 Active 1,2 SX;2017.0;35043.0;Petrol;Manual;First;17.19;1197.0;81.86;5.0;0.0
Hyundai i20 Active 1,2 SX;2018.0;25166.0;Petrol;Manual;First;17.19;1197.0;81.86;5.0;0.0
Hyundai i20 Active SX Dual Tone Petrol;2019.0;1000.0;Petrol;Manual;First;17.19;1197.0;81.86;5.0;0.0
Volkswagen Polo GT TSI;2013.0;69000.0;Petrol;Automatic;First;17.21;1197.0;103.6;5.0;0.0
Volkswagen Polo GT TSI;2014.0;20364.0;Petrol;Automatic;Second;17.21;1197.0;103.6;5.0;0.0
Volkswagen Polo GT TSI;2015.0;57022.0;Petrol;Automatic;First;17.21;1197.0;103.6;5.0;0.0
Volkswagen Polo GT TSI;2016.0;28000.0;Petrol;Automatic;First;17.21;1197.0;103.5;5.0;0.0
Volkswagen Polo GT TSI;2015.0;26323.0;Petrol;Automatic;First;17.21;1197.0;103.5;5.0;0.0
Volkswagen Polo GT TSI;2017.0;25000.0;Petrol;Automatic;First;17.21;1197.0;103.5;5.0;0.0
Volkswagen Polo GT TSI;2017.0;27853.0;Petrol;Automatic;First;17.21;1197.0;103.5;5.0;0.0
Volkswagen Polo GT TSI;2017.0;50534.0;Petrol;Automatic;First;17.21;1197.0;103.5;5.0;0.0
Maruti Swift Dzire 1,2 Vxi BSIV;2010.0;72425.0;Petrol;Manual;Second;17.5;1197.0;85.8;5.0;0.0
Maruti Swift Dzire 1,2 Vxi BSIV;2011.0;69313.0;Petrol;Manual;Second;17.5;1197.0;85.8;5.0;0.0
Maruti Swift Dzire 1,2 Lxi BSIV;2011.0;14000.0;Petrol;Manual;Second;17.5;1197.0;85.8;5.0;0.0
Maruti Swift Dzire 1,2 Vxi BSIV;2012.0;83000.0;Petrol;Manual;First;17.5;1197.0;85.8;5.0;0.0
Maruti Swift Dzire 1,2 Lxi BSIV;2012.0;75451.0;Petrol;Manual;First;17.5;1197.0;85.8;5.0;0.0
Maruti Swift Dzire 1,2 Vxi BSIV;2015.0;60000.0;Petrol;Manual;First;17.5;1197.0;85.8;5.0;0.0
Toyota Etios Liva G;2014.0;80102.0;Petrol;Manual;First;17.71;1197.0;78.9;5.0;0.0
Toyota Etios Liva V;2013.0;8950.0;Petrol;Manual;First;17.71;1197.0;78.9;5.0;0.0
Toyota Etios Liva 1,2 G;2011.0;42000.0;Petrol;Manual;Second;17.71;1197.0;78.9;5.0;0.0
Toyota Etios Liva 1,2 G;2014.0;53000.0;Petrol;Manual;First;17.71;1197.0;78.9;5.0;0.0
Toyota Etios Liva G;2015.0;53713.0;Petrol;Manual;First;17.71;1197.0;78.9;5.0;0.0
Toyota Etios Liva G;2015.0;52207.0;Petrol;Manual;First;17.71;1197.0;78.9;5.0;0.0
Toyota Etios Liva 1,2 G;2015.0;64005.0;Petrol;Manual;First;17.71;1197.0;78.9;5.0;0.0
Toyota Etios Liva 1,2 VX Dual Tone;2019.0;20877.0;Petrol;Manual;First;18.16;1197.0;78.9;5.0;0.0
Volkswagen Vento Sport 1,2 TSI AT;2014.0;61529.0;Petrol;Automatic;First;18.19;1197.0;103.5;5.0;0.0
Volkswagen Vento Sport 1,2 TSI AT;2014.0;34987.0;Petrol;Automatic;First;18.19;1197.0;103.5;5.0;0.0
Toyota Etios Liva G;2011.0;42118.0;Petrol;Manual;First;18.3;1197.0;113.25304969366917;5.0;0.0
Toyota Etios Liva G;2012.0;29605.0;Petrol;Manual;First;18.3;1197.0;113.25304969366917;5.0;0.0
Maruti Ritz VXi;2011.0;50000.0;Petrol;Manual;Second;18.5;1197.0;85.8;5.0;0.0
Hyundai i20 1,2 Magna;2010.0;45807.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Magna;2010.0;45000.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Magna;2010.0;38000.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Magna;2010.0;18000.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Magna;2009.0;30675.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Maruti Ritz VXi;2011.0;67000.0;Petrol;Manual;Second;18.5;1197.0;85.8;5.0;0.0
Hyundai i20 1,2 Magna;2010.0;18000.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Magna;2009.0;46946.0;Petrol;Manual;Second;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Magna;2009.0;69000.0;Petrol;Manual;Second;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Magna;2011.0;36000.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Magna;2010.0;58000.0;Petrol;Manual;Second;18.5;1197.0;80.0;5.0;0.0
Maruti Ritz VXi;2011.0;150000.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Hyundai i20 Magna;2012.0;37000.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Magna;2011.0;82000.0;Petrol;Manual;Second;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 2015-2017 Magna;2010.0;80561.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 2015-2017 1,2 Magna;2012.0;39000.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Magna;2010.0;57500.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Magna;2010.0;95000.0;Petrol;Manual;Second;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Sportz 1,2;2013.0;40300.0;Petrol;Manual;First;18.5;1197.0;82.85;5.0;0.0
Hyundai i20 1,2 Magna;2010.0;65000.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Maruti Ritz LXi;2011.0;33292.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Maruti Ritz LXi;2016.0;62000.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Hyundai i20 1,2 Magna;2010.0;67714.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Magna;2011.0;52359.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Magna;2012.0;100000.0;Petrol;Manual;First;18.5;1197.0;82.85;5.0;0.0
Maruti Ritz VXi;2012.0;29000.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Hyundai i20 Asta 1,2;2011.0;79152.0;Petrol;Manual;Second;18.5;1197.0;82.85;5.0;0.0
Hyundai i20 Magna;2012.0;54000.0;Petrol;Manual;First;18.5;1197.0;82.85;5.0;0.0
Hyundai i20 1,2 Magna;2011.0;37442.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Maruti Ritz VXi;2014.0;25000.0;Petrol;Manual;Second;18.5;1197.0;85.8;5.0;0.0
Hyundai i20 1,2 Magna;2011.0;63991.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 1,2 Magna;2010.0;52000.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Sportz 1,2;2013.0;92408.0;Petrol;Manual;First;18.5;1197.0;82.85;5.0;0.0
Maruti Ritz LXi;2016.0;12000.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Hyundai i20 Magna Optional 1,2;2013.0;63777.0;Petrol;Manual;First;18.5;1197.0;82.9;5.0;0.0
Maruti Ritz ZXi;2014.0;59451.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Hyundai i20 Asta Optional with Sunroof 1,2;2012.0;50000.0;Petrol;Manual;First;18.5;1197.0;82.85;5.0;0.0
Maruti Ritz LXi;2016.0;11000.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Hyundai i20 1,2 Magna;2012.0;38214.0;Petrol;Manual;Second;18.5;1197.0;80.0;5.0;0.0
Maruti Ritz VXi;2011.0;50318.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Hyundai i20 1,2 Magna;2014.0;44612.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Magna;2013.0;59000.0;Petrol;Manual;Second;18.5;1197.0;80.0;5.0;0.0
Maruti Ritz VXi;2013.0;35433.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Maruti Ritz LXi;2013.0;57717.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Maruti Ritz VXi;2012.0;68000.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Hyundai i20 Magna Optional 1,2;2013.0;332544.9099144761;Petrol;Manual;First;18.5;1197.0;82.9;5.0;0.0
Hyundai i20 Asta Optional with Sunroof 1,2;2013.0;62132.0;Petrol;Manual;First;18.5;1197.0;82.85;5.0;0.0
Hyundai i20 1,2 Magna;2015.0;35000.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Asta 1,2;2014.0;30180.0;Petrol;Manual;First;18.5;1197.0;82.85;5.0;0.0
Hyundai i20 Magna Optional 1,2;2014.0;44525.0;Petrol;Manual;First;18.5;1197.0;82.9;5.0;0.0
Hyundai i20 Magna Optional 1,2;2014.0;35487.0;Petrol;Manual;First;18.5;1197.0;82.9;5.0;0.0
Hyundai i20 Magna Optional 1,2;2014.0;42315.0;Petrol;Manual;First;18.5;1197.0;82.9;5.0;0.0
Hyundai i20 1,2 Magna;2013.0;56127.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Hyundai i20 Sportz 1,2;2014.0;68010.0;Petrol;Manual;Second;18.5;1197.0;82.85;5.0;0.0
Hyundai i20 Magna Optional 1,2;2015.0;14925.0;Petrol;Manual;First;18.5;1197.0;82.9;5.0;0.0
Hyundai i20 1,2 Magna;2015.0;59000.0;Petrol;Manual;First;18.5;1197.0;80.0;5.0;0.0
Maruti Ritz ZXi;2016.0;22767.0;Petrol;Manual;First;18.5;1197.0;85.8;5.0;0.0
Maruti Swift Dzire VXi AT;2016.0;18000.0;Petrol;Automatic;First;18.5;1197.0;83.14;5.0;0.0
Maruti Swift Dzire VXi AT;2017.0;46849.0;Petrol;Automatic;First;18.5;1197.0;83.14;5.0;0.0
Maruti Swift LXI;2013.0;60000.0;Petrol;Manual;First;18.6;1197.0;85.8;5.0;0.0
Maruti Swift VXI;2012.0;15000.0;Petrol;Manual;First;18.6;1197.0;85.8;5.0;0.0
Maruti Swift VXI;2012.0;48772.0;Petrol;Manual;First;18.6;1197.0;85.8;5.0;0.0
Maruti Swift ZXI;2013.0;52000.0;Petrol;Manual;First;18.6;1197.0;85.8;5.0;0.0
Maruti Swift VXI;2015.0;62088.0;Petrol;Manual;First;18.6;1197.0;85.8;5.0;0.0
Maruti Swift VXI;2014.0;55000.0;Petrol;Manual;First;18.6;1197.0;85.8;5.0;0.0
Maruti Swift ZXI;2011.0;53080.0;Petrol;Manual;First;18.6;1197.0;85.8;5.0;0.0
Hyundai i20 Sportz 1,2;2015.0;35000.0;Petrol;Manual;First;18.6;1197.0;81.83;5.0;0.0
Maruti Swift ZXI;2013.0;49000.0;Petrol;Manual;First;18.6;1197.0;85.8;5.0;0.0
Maruti Swift ZXI;2012.0;42000.0;Petrol;Manual;Third;18.6;1197.0;85.8;5.0;0.0
Maruti Swift VXI;2013.0;61110.0;Petrol;Manual;First;18.6;1197.0;85.8;5.0;0.0
Maruti Swift LXI;2013.0;32953.0;Petrol;Manual;First;18.6;1197.0;85.8;5.0;0.0
Hyundai i20 Asta 1,2;2015.0;41000.0;Petrol;Manual;First;18.6;1197.0;81.83;5.0;0.0
Hyundai i20 Sportz 1,2;2015.0;32000.0;Petrol;Manual;First;18.6;1197.0;81.83;5.0;0.0
Hyundai i20 Magna 1,2;2015.0;21000.0;Petrol;Manual;First;18.6;1197.0;81.83;5.0;0.0
Hyundai i20 Asta Option 1,2;2015.0;36000.0;Petrol;Manual;First;18.6;1197.0;81.83;5.0;0.0
