"name","year","kilom","fuel","trans","owner","mileage","engine","power","seats","pricedol"
"Hyundai Grand i10 CRDi Sportz","2016","30000","Diesel","Manual","First","24","1120","70","5","0"
"Hyundai Grand i10 CRDi Sportz","2015","76362","Diesel","Manual","First","24","1120","70","5","0"
"Hyundai Grand i10 CRDi Asta","2016","50000","Diesel","Manual","First","24","1120","70","5","0"
"Hyundai Grand i10 CRDi Sportz","2016","75700","Diesel","Manual","First","24","1120","70","5","0"
"Hyundai Grand i10 CRDi Sportz Celebration Edition","2018","35070","Diesel","Manual","First","24","1120","70","5","0"
"Hyundai Xcent 1,1 CRDi Base","2017","82000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi S","2016","80000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi Base","2015","54000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi Base","2016","76000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi S","2014","75000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi Base","2014","60000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi SX","2014","58000","Diesel","Manual","Second","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi Base","2015","74310","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi Base","2016","170000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi S","2015","100000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi Base","2016","135000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi Base","2016","106092","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi Base","2017","73000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi S","2016","63141","Diesel","Manual","Second","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi Base","2016","100000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi S Option","2015","58000","Diesel","Manual","First","24.4","1120","71.01","5","0"
"Hyundai Xcent 1,1 CRDi S Celebration Edition","2016","51000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi S","2015","58000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi S","2016","29000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi SX Option","2014","65000","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi S","2017","32257","Diesel","Manual","First","24.4","1120","71","5","0"
"Hyundai Xcent 1,1 CRDi S","2016","14656","Diesel","Manual","First","24.4","1120","71","5","0"
"Chevrolet Aveo U-VA 1,2 LT","2009","75000","Petrol","Manual","Second","14.7","1150","76","5","0"
"Chevrolet Aveo U-VA 1,2 LT","2010","64236","Petrol","Manual","First","14.7","1150","76","5","0"
"Chevrolet Aveo U-VA 1,2 LS","2007","140000","Petrol","Manual","First","15.26","1150","74.9","5","0"
"Chevrolet Aveo U-VA 1,2 LS","2007","59000","Petrol","Manual","Third","15.26","1150","74.9","5","0"
"Chevrolet Aveo U-VA 1,2 LS","2008","75000","Petrol","Manual","Second","15.26","1150","74.9","5","0"
"Chevrolet Aveo U-VA 1,2 LS","2007","81000","Petrol","Manual","First","15.26","1150","74.9","5","0"
"Chevrolet Aveo U-VA 1,2 LS","2007","33000","Petrol","Manual","First","15.26","1150","74.9","5","0"
"Fiat Grande Punto 1,2 Dynamic","2011","25000","Petrol","Manual","Second","15.7","1172","67","5","0"
"Fiat Punto EVO 1,2 Emotion","2010","72204","Petrol","Manual","First","15.7","1172","67","5","0"
"Fiat Punto EVO 1,2 Emotion","2010","59270","Petrol","Manual","First","15.7","1172","67","5","0"
"Hyundai Grand i10 1,2 CRDi Sportz Option","2014","42277","Diesel","Manual","First","24","1186","73.97","5","0"
"Hyundai Grand i10 1,2 CRDi Sportz","2015","59261","Diesel","Manual","First","24","1186","73.97","5","0"
"Hyundai Grand i10 1,2 CRDi Magna","2017","14000","Diesel","Manual","First","24","1186","73.97","5","0"
"Hyundai Grand i10 1,2 CRDi Asta","2015","81828","Diesel","Manual","First","24","1186","73.97","5","0"
"Hyundai Grand i10 1,2 CRDi Sportz Option","2017","26877","Diesel","Manual","First","24","1186","73.97","5","0"
"Hyundai Grand i10 1,2 CRDi Sportz","2017","20773","Diesel","Manual","First","24","1186","73.97","5","0"
"Hyundai Grand i10 1,2 CRDi Sportz","2018","48000","Diesel","Manual","First","24","1186","73.97","5","0"
"Hyundai Grand i10 1,2 CRDi Sportz","2018","32663","Diesel","Manual","First","24","1186","73.97","5","0"
"Hyundai Xcent 1,2 CRDi S","2016","50000","Diesel","Manual","First","25.4","1186","73.97","5","0"
"Hyundai Xcent 1,2 CRDi E Plus","2017","69000","Diesel","Manual","First","25.4","1186","73.97","5","0"
"Hyundai Xcent 1,2 CRDi S","2017","51000","Diesel","Manual","First","25.4","1186","73.97","5","0"
"Hyundai Xcent 1,2 CRDi S","2016","26000","Diesel","Manual","First","25.4","1186","73.97","5","0"
"Hyundai Xcent 1,2 CRDi E Plus","2017","60500","Diesel","Manual","First","25.4","1186","73.97","5","0"
"Hyundai Xcent 1,2 CRDi S","2018","25302","Diesel","Manual","First","25.4","1186","73.97","5","0"
"Tata Indica GLS BS IV","2007","137000","Petrol","Manual","Second","15.3","1193","65.3","5","0"
"Tata Indica GLS BS IV","2007","108995","Petrol","Manual","First","15.3","1193","65.3","5","0"
"Tata Indigo eCS GLE BSIII","2013","70000","Petrol","Manual","Second","15.4","1193","65","5","0"
"Tata Indigo eCS GLX","2010","70500","Petrol","Manual","First","15.64","1193","64.1","5","0"
"Tata Indigo CS eGLX BS IV","2012","30000","Petrol","Manual","Second","15.64","1193","64.08","5","0"
"Tata Indigo CS eGLX BS IV","2015","83000","Petrol","Manual","First","15.64","1193","64.08","5","0"
"Tata Indigo CS eGVX","2015","103000","Petrol","Manual","First","15.64","1193","64.08","5","0"
"Tata Zest Revotron 1,2T XM","2014","36000","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2T XMS","2014","23500","Petrol","Manual","Second","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2 XT","2014","40000","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2T XM","2016","43706","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2T XMS","2015","40000","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Bolt Revotron XT","2016","10000","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2T XE","2017","100000","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2T XE","2017","70000","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2T XE","2017","47000","Petrol","Manual","Second","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2T XM","2015","39208","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2T XM","2017","48198","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2T XE","2017","65000","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2 XT","2015","7445","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Zest Revotron 1,2 XT","2015","27000","Petrol","Manual","First","17.57","1193","88.7","5","0"
"Tata Indigo CS Emax CNG GLX","2014","41000","CNG","Manual","First","24.6","1193","55.23","5","0"
"Tata Indigo CS Emax CNG GLX","2015","75000","CNG","Manual","First","24.6","1193","55.23","5","0"
"Ford Freestyle Titanium Petrol","2007","1261","Petrol","Manual","First","19","1194","94.68","5","0"
"Ford Freestyle Titanium Plus Petrol","2018","1001","Petrol","Manual","First","19","1194","94.68","5","0"
"Ford Freestyle Titanium Plus Petrol","2018","8896","Petrol","Manual","First","19","1194","94.68","5","0"
"Maruti Eeco 5 STR With AC Plus HTR CNG","2013","52000","CNG","Manual","Second","15.1","1196","73","5","0"
"Maruti Eeco 5 Seater AC","2017","38053","Petrol","Manual","First","15.1","1196","73","5","0"
"Maruti Eeco 5 STR With AC Plus HTR CNG","2018","43912","CNG","Manual","First","15.1","1196","73","5","0"
"Maruti Eeco Smiles 5 Seater AC","2017","22874","Petrol","Manual","First","15.1","1196","73","5","0"
"Maruti Eeco 5 STR With AC Plus HTR CNG","2018","20000","CNG","Manual","First","15.1","1196","73","5","0"
"Maruti Eeco 5 STR With AC Plus HTR CNG","2017","31841","CNG","Manual","First","15.1","1196","73","5","0"
"Maruti Eeco 5 STR With AC Plus HTR CNG","2019","21112","CNG","Manual","First","15.1","1196","73","5","0"
"Ford Figo Petrol ZXI","2010","114703","Petrol","Manual","First","15.6","1196","70","5","0"
"Ford Figo Petrol ZXI","2011","32000","Petrol","Manual","Second","15.6","1196","70","5","0"
"Ford Figo Petrol Titanium","2010","59196","Petrol","Manual","Second","15.6","1196","70","5","0"
"Ford Figo Petrol ZXI","2010","102016","Petrol","Manual","First","15.6","1196","70","5","0"
"Ford Figo Petrol ZXI","2012","23152","Petrol","Manual","First","15.6","1196","70.02","5","0"
"Ford Figo Petrol ZXI","2010","69009","Petrol","Manual","Second","15.6","1196","70","5","0"
"Ford Figo Petrol Titanium","2011","65000","Petrol","Manual","First","15.6","1196","70","5","0"
"Ford Figo Petrol Titanium","2010","42000","Petrol","Manual","First","15.6","1196","70","5","0"
"Ford Figo Petrol LXI","2010","51192","Petrol","Manual","First","15.6","1196","70","5","0"
"Ford Figo Petrol EXI","2010","78400","Petrol","Manual","Second","15.6","1196","70","5","0"
"Ford Figo Petrol ZXI","2011","68465","Petrol","Manual","First","15.6","1196","70","5","0"
"Ford Figo Petrol ZXI","2014","21727","Petrol","Manual","First","15.6","1196","70.02","5","0"
"Ford Figo Petrol ZXI","2011","51928","Petrol","Manual","First","15.6","1196","70","5","0"
"Ford Figo Petrol ZXI","2011","51593","Petrol","Manual","Second","15.6","1196","70","5","0"
"Ford Figo Petrol ZXI","2013","38000","Petrol","Manual","First","15.6","1196","70","5","0"
"Ford Figo Petrol ZXI","2012","75464","Petrol","Manual","First","15.6","1196","70","5","0"
"Ford Figo Petrol Titanium","2015","21400","Petrol","Manual","First","15.6","1196","70","5","0"
"Ford Figo Petrol EXI","2013","60328","Petrol","Manual","First","15.6","1196","70","5","0"
"Ford Figo 2015-2019 1,2P Sports Edition MT","2019","1000","Petrol","Manual","First","18.12","1196","86.8","5","0"
"Ford Figo Aspire 1,2 Ti-VCT Ambiente","2015","32200","Petrol","Manual","Second","18.16","1196","86.8","5","0"
"Ford Figo Aspire 1,2 Ti-VCT Ambiente","2016","29875","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Ford Figo Aspire 1,2 Ti-VCT Trend","2016","18000","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Ford Figo 2015-2019 1,2P Trend MT","2017","39419","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Ford Figo 1,2P Titanium MT","2016","54000","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Ford Figo 2015-2019 1,2P Titanium MT","2017","23977","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Ford Figo 2015-2019 1,2P Titanium MT","2017","30933","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Ford Figo 2015-2019 1,2P Titanium Opt MT","2017","21740","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Ford Figo Aspire 1,2 Ti-VCT Titanium","2018","32709","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Ford Figo 2015-2019 1,2P Titanium Opt MT","2017","25095","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Ford Figo Aspire 1,2 Ti-VCT Trend","2017","28854","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Ford Figo Aspire 1,2 Ti-VCT Titanium","2018","24237","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Ford Figo 2015-2019 1,2P Titanium MT","2018","3678","Petrol","Manual","First","18.16","1196","86.8","5","0"
"Maruti Eeco CNG 5 Seater AC","2015","47001","CNG","Manual","First","20","1196","63","5","0"
"Maruti Swift LXi BSIV","2010","71000","Petrol","Manual","First","16.1","1197","85","5","0"
"Maruti Swift VXi BSIV","2012","61000","Petrol","Manual","First","16.1","1197","85","5","0"
"Maruti Swift VXi BSIV","2015","13769","Petrol","Manual","Second","16.1","1197","85","5","0"
"Maruti Swift VXi BSIV","2014","54000","Petrol","Manual","Second","16.1","1197","85","5","0"
"Maruti Swift VXi BSIV","2016","42000","Petrol","Manual","First","16.1","1197","85","5","0"
"Maruti Swift VXi BSIV","2017","12000","Petrol","Manual","First","16.1","1197","85","5","0"
"Maruti Swift VXi BSIV","2016","19148","Petrol","Manual","First","16.1","1197","85","5","0"
"Hyundai Xcent 1,2 Kappa AT S Option","2015","53000","Petrol","Automatic","Second","16.9","1197","81.86","5","0"
"Hyundai Xcent 1,2 Kappa AT S Option","2014","69000","Petrol","Automatic","First","16.9","1197","81.86","5","0"
"Hyundai Xcent 1,2 Kappa AT SX Option","2015","41000","Petrol","Automatic","First","16.9","1197","82","5","0"
"Hyundai Xcent 1,2 Kappa AT SX Option","2015","59800","Petrol","Automatic","First","16.9","1197","82","5","0"
"Hyundai Xcent 1,2 Kappa AT SX Option","2016","45560","Petrol","Automatic","First","16.9","1197","82","5","0"
"Volkswagen Vento TSI","2014","28000","Petrol","Automatic","First","16.93","1197","103.6","5","0"
"Volkswagen Vento 1,2 TSI Highline AT","2016","55001","Petrol","Automatic","Second","16.93","1197","103.2","5","0"
"Hyundai i10 Sportz 1,2 AT","2010","57000","Petrol","Automatic","Second","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz AT","2012","62282","Petrol","Automatic","First","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz AT","2009","37000","Petrol","Automatic","Third","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz AT","2009","60510","Petrol","Automatic","Second","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz 1,2 AT","2011","70816","Petrol","Automatic","First","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz AT","2012","37229","Petrol","Automatic","First","16.95","1197","78.9","5","0"
"Hyundai i10 Asta AT","2011","64984","Petrol","Automatic","First","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz 1,2 AT","2012","45178","Petrol","Automatic","First","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz AT","2012","58000","Petrol","Automatic","First","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz 1,2 AT","2013","54534","Petrol","Automatic","First","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz AT","2011","32824","Petrol","Automatic","First","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz 1,2 AT","2013","15200","Petrol","Automatic","Second","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz AT","2013","21000","Petrol","Automatic","First","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz AT","2014","61517","Petrol","Automatic","First","16.95","1197","78.9","5","0"
"Hyundai i10 Sportz AT","2014","41016","Petrol","Automatic","Second","16.95","1197","78.9","5","0"
"Hyundai i20 Asta","2009","43000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 Sportz Option","2010","62489","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 Asta","2009","28000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 2015-2017 Asta","2009","66000","Petrol","Manual","Second","17","1197","80","5","0"
"Hyundai i20 Sportz Petrol","2010","73000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 2015-2017 1,2 Asta","2010","72000","Petrol","Manual","Second","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2010","52000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 2015-2017 1,2 Asta with AVN","2010","50000","Petrol","Manual","Second","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2011","54000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz Option","2010","61000","Petrol","Manual","Fourth & Above","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz Option","2011","32200","Petrol","Manual","Second","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2011","72000","Petrol","Manual","Second","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2011","41980","Petrol","Manual","Second","17","1197","80","5","0"
"Hyundai i20 Asta","2010","30754","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Era","2015","35000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 Sportz Petrol","2011","62020","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 Sportz Option","2013","48454","Petrol","Manual","Second","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2012","71172","Petrol","Manual","Third","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2010","85155","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Asta","2013","71000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 Sportz Option","2012","50000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2012","58000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 Asta","2009","64000","Petrol","Manual","Second","17","1197","80","5","0"
"Hyundai i20 Asta","2011","24000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2012","52237","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Asta","2011","47000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Asta","2014","41681","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz Option","2014","55804","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2013","40000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2015","42000","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2016","19008","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 Sportz Option","2014","17858","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 Asta (o)","2014","42365","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz","2015","29634","Petrol","Manual","Second","17","1197","80","5","0"
"Hyundai i20 1,2 Sportz Option","2016","69681","Petrol","Manual","First","17","1197","80","5","0"
"Hyundai i20 1,2 Asta with AVN","2015","20045","Petrol","Manual","First","17","1197","80","5","0"
"Maruti Ritz AT","2012","57788","Petrol","Automatic","First","17.16","1197","85.8","5","0"
"Hyundai i20 Active 1,2 S","2015","12000","Petrol","Manual","First","17.19","1197","81.86","5","0"
"Hyundai i20 Active SX Petrol","2017","40250","Petrol","Manual","First","17.19","1197","81.86","5","0"
"Hyundai i20 Active 1,2 SX Dual Tone","2016","6000","Petrol","Manual","First","17.19","1197","81.86","5","0"
"Hyundai i20 Active 1,2 SX","2017","35043","Petrol","Manual","First","17.19","1197","81.86","5","0"
"Hyundai i20 Active 1,2 SX","2018","25166","Petrol","Manual","First","17.19","1197","81.86","5","0"
"Hyundai i20 Active SX Dual Tone Petrol","2019","1000","Petrol","Manual","First","17.19","1197","81.86","5","0"
"Volkswagen Polo GT TSI","2013","69000","Petrol","Automatic","First","17.21","1197","103.6","5","0"
"Volkswagen Polo GT TSI","2014","20364","Petrol","Automatic","Second","17.21","1197","103.6","5","0"
"Volkswagen Polo GT TSI","2015","57022","Petrol","Automatic","First","17.21","1197","103.6","5","0"
"Volkswagen Polo GT TSI","2016","28000","Petrol","Automatic","First","17.21","1197","103.5","5","0"
"Volkswagen Polo GT TSI","2015","26323","Petrol","Automatic","First","17.21","1197","103.5","5","0"
"Volkswagen Polo GT TSI","2017","25000","Petrol","Automatic","First","17.21","1197","103.5","5","0"
"Volkswagen Polo GT TSI","2017","27853","Petrol","Automatic","First","17.21","1197","103.5","5","0"
"Volkswagen Polo GT TSI","2017","50534","Petrol","Automatic","First","17.21","1197","103.5","5","0"
"Maruti Swift Dzire 1,2 Vxi BSIV","2010","72425","Petrol","Manual","Second","17.5","1197","85.8","5","0"
"Maruti Swift Dzire 1,2 Vxi BSIV","2011","69313","Petrol","Manual","Second","17.5","1197","85.8","5","0"
"Maruti Swift Dzire 1,2 Lxi BSIV","2011","14000","Petrol","Manual","Second","17.5","1197","85.8","5","0"
"Maruti Swift Dzire 1,2 Vxi BSIV","2012","83000","Petrol","Manual","First","17.5","1197","85.8","5","0"
"Maruti Swift Dzire 1,2 Lxi BSIV","2012","75451","Petrol","Manual","First","17.5","1197","85.8","5","0"
"Maruti Swift Dzire 1,2 Vxi BSIV","2015","60000","Petrol","Manual","First","17.5","1197","85.8","5","0"
"Toyota Etios Liva G","2014","80102","Petrol","Manual","First","17.71","1197","78.9","5","0"
"Toyota Etios Liva V","2013","8950","Petrol","Manual","First","17.71","1197","78.9","5","0"
"Toyota Etios Liva 1,2 G","2011","42000","Petrol","Manual","Second","17.71","1197","78.9","5","0"
"Toyota Etios Liva 1,2 G","2014","53000","Petrol","Manual","First","17.71","1197","78.9","5","0"
"Toyota Etios Liva G","2015","53713","Petrol","Manual","First","17.71","1197","78.9","5","0"
"Toyota Etios Liva G","2015","52207","Petrol","Manual","First","17.71","1197","78.9","5","0"
"Toyota Etios Liva 1,2 G","2015","64005","Petrol","Manual","First","17.71","1197","78.9","5","0"
"Toyota Etios Liva 1,2 VX Dual Tone","2019","20877","Petrol","Manual","First","18.16","1197","78.9","5","0"
"Volkswagen Vento Sport 1,2 TSI AT","2014","61529","Petrol","Automatic","First","18.19","1197","103.5","5","0"
"Volkswagen Vento Sport 1,2 TSI AT","2014","34987","Petrol","Automatic","First","18.19","1197","103.5","5","0"
"Toyota Etios Liva G","2011","42118","Petrol","Manual","First","18.3","1197","","5","0"
"Toyota Etios Liva G","2012","29605","Petrol","Manual","First","18.3","1197","","5","0"
"Maruti Ritz VXi","2011","50000","Petrol","Manual","Second","18.5","1197","85.8","5","0"
"Hyundai i20 1,2 Magna","2010","45807","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 1,2 Magna","2010","45000","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 Magna","2010","38000","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 1,2 Magna","2010","18000","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 Magna","2009","30675","Petrol","Manual","First","18.5","1197","80","5","0"
"Maruti Ritz VXi","2011","67000","Petrol","Manual","Second","18.5","1197","85.8","5","0"
"Hyundai i20 1,2 Magna","2010","18000","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 Magna","2009","46946","Petrol","Manual","Second","18.5","1197","80","5","0"
"Hyundai i20 Magna","2009","69000","Petrol","Manual","Second","18.5","1197","80","5","0"
"Hyundai i20 1,2 Magna","2011","36000","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 Magna","2010","58000","Petrol","Manual","Second","18.5","1197","80","5","0"
"Maruti Ritz VXi","2011","150000","Petrol","Manual","First","18.5","1197","85.8","5","0"
"Hyundai i20 Magna","2012","37000","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 1,2 Magna","2011","82000","Petrol","Manual","Second","18.5","1197","80","5","0"
"Hyundai i20 2015-2017 Magna","2010","80561","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 2015-2017 1,2 Magna","2012","39000","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 1,2 Magna","2010","57500","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 Magna","2010","95000","Petrol","Manual","Second","18.5","1197","80","5","0"
"Hyundai i20 Sportz 1,2","2013","40300","Petrol","Manual","First","18.5","1197","82.85","5","0"
"Hyundai i20 1,2 Magna","2010","65000","Petrol","Manual","First","18.5","1197","80","5","0"
"Maruti Ritz LXi","2011","33292","Petrol","Manual","First","18.5","1197","85.8","5","0"
"Maruti Ritz LXi","2016","62000","Petrol","Manual","First","18.5","1197","85.8","5","0"
"Hyundai i20 1,2 Magna","2010","67714","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 1,2 Magna","2011","52359","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 Magna","2012","100000","Petrol","Manual","First","18.5","1197","82.85","5","0"
"Maruti Ritz VXi","2012","29000","Petrol","Manual","First","18.5","1197","85.8","5","0"
"Hyundai i20 Asta 1,2","2011","79152","Petrol","Manual","Second","18.5","1197","82.85","5","0"
"Hyundai i20 Magna","2012","54000","Petrol","Manual","First","18.5","1197","82.85","5","0"
"Hyundai i20 1,2 Magna","2011","37442","Petrol","Manual","First","18.5","1197","80","5","0"
"Maruti Ritz VXi","2014","25000","Petrol","Manual","Second","18.5","1197","85.8","5","0"
"Hyundai i20 1,2 Magna","2011","63991","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 1,2 Magna","2010","52000","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 Sportz 1,2","2013","92408","Petrol","Manual","First","18.5","1197","82.85","5","0"
"Maruti Ritz LXi","2016","12000","Petrol","Manual","First","18.5","1197","85.8","5","0"
"Hyundai i20 Magna Optional 1,2","2013","63777","Petrol","Manual","First","18.5","1197","82.9","5","0"
"Maruti Ritz ZXi","2014","59451","Petrol","Manual","First","18.5","1197","85.8","5","0"
"Hyundai i20 Asta Optional with Sunroof 1,2","2012","50000","Petrol","Manual","First","18.5","1197","82.85","5","0"
"Maruti Ritz LXi","2016","11000","Petrol","Manual","First","18.5","1197","85.8","5","0"
"Hyundai i20 1,2 Magna","2012","38214","Petrol","Manual","Second","18.5","1197","80","5","0"
"Maruti Ritz VXi","2011","50318","Petrol","Manual","First","18.5","1197","85.8","5","0"
"Hyundai i20 1,2 Magna","2014","44612","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 Magna","2013","59000","Petrol","Manual","Second","18.5","1197","80","5","0"
"Maruti Ritz VXi","2013","35433","Petrol","Manual","First","18.5","1197","85.8","5","0"
"Maruti Ritz LXi","2013","57717","Petrol","Manual","First","18.5","1197","85.8","5","0"
"Maruti Ritz VXi","2012","68000","Petrol","Manual","First","18.5","1197","85.8","5","0"
"Hyundai i20 Magna Optional 1,2","2013","445000","Petrol","Manual","First","18.5","1197","82.9","5","0"
"Hyundai i20 Asta Optional with Sunroof 1,2","2013","62132","Petrol","Manual","First","18.5","1197","82.85","5","0"
"Hyundai i20 1,2 Magna","2015","35000","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 Asta 1,2","2014","30180","Petrol","Manual","First","18.5","1197","82.85","5","0"
"Hyundai i20 Magna Optional 1,2","2014","44525","Petrol","Manual","First","18.5","1197","82.9","5","0"
"Hyundai i20 Magna Optional 1,2","2014","35487","Petrol","Manual","First","18.5","1197","82.9","5","0"
"Hyundai i20 Magna Optional 1,2","2014","42315","Petrol","Manual","First","18.5","1197","82.9","5","0"
"Hyundai i20 1,2 Magna","2013","56127","Petrol","Manual","First","18.5","1197","80","5","0"
"Hyundai i20 Sportz 1,2","2014","68010","Petrol","Manual","Second","18.5","1197","82.85","5","0"
"Hyundai i20 Magna Optional 1,2","2015","14925","Petrol","Manual","First","18.5","1197","82.9","5","0"
"Hyundai i20 1,2 Magna","2015","59000","Petrol","Manual","First","18.5","1197","80","5","0"
"Maruti Ritz ZXi","2016","22767","Petrol","Manual","First","18.5","1197","85.8","5","0"
